axis,tier,human_mean,human_hdi_low,human_hdi_high,crossover_date_median,crossover_hdi_low,crossover_hdi_high,p_passed_now,frac_positive_slope,status,hdi80_low,hdi80_high
axis2,Skilled Generalist,-3.8082407488730206,-4.8369874863167786,4.466888572730545,2020-07-27 19:34:31.790488238,2017-11-04 22:05:31.100670456,2027-12-02 14:56:35.076793597,0.8997222222222222,0.9995833333333334,passed_mean,2017-11-04 22:05:31.100670456,2027-12-02 14:56:35.076793597
axis2,Committee of Average Humans,-3.1164673950647916,-4.606630502250627,4.682158807930161,2021-03-21 15:27:43.879423740,2018-03-26 17:00:55.905742897,2027-10-21 17:10:24.930605383,0.8923611111111112,0.9995833333333334,passed_mean,2018-03-26 17:00:55.905742897,2027-10-21 17:10:24.930605383
axis2,Committee of Skilled Generalists,-2.944463888510671,-4.420057143422048,5.438131902673661,2021-05-27 00:31:21.262957299,2018-07-10 00:33:13.076728424,2028-08-29 01:58:17.174205563,0.8698611111111111,0.9995833333333334,passed_mean,2018-07-10 00:33:13.076728424,2028-08-29 01:58:17.174205563
axis2,High School Qualifier,-2.230532769961367,-3.1667579241584396,3.4548898009381075,2022-01-11 00:05:20.597832012,2019-11-22 03:08:23.361257670,2026-12-23 14:19:44.115003969,0.9523611111111111,0.9995833333333334,passed_mean,2019-11-22 03:08:23.361257670,2026-12-23 14:19:44.115003969
axis2,Domain Expert,-2.141609594127666,-3.060398265488264,4.921936065069786,2022-02-06 17:00:08.625229796,2019-12-13 03:42:31.668516901,2028-02-01 01:32:31.017432203,0.8727777777777778,0.9995833333333334,passed_mean,2019-12-13 03:42:31.668516901,2028-02-01 01:32:31.017432203
axis2,Committee of Domain Experts,-1.9217595163956658,-2.8682227454479547,5.549484103264187,2022-04-25 09:45:56.667621461,2020-03-03 18:39:51.535138953,2028-07-09 15:08:49.054604352,0.8573611111111111,0.9995833333333334,passed_mean,2020-03-03 18:39:51.535138953,2028-07-09 15:08:49.054604352
axis2,High School Top Performer,-1.30497734063941,-2.6260863290620176,4.704254780801009,2022-11-20 11:15:16.759976388,2020-11-12 15:02:39.995188284,2027-12-10 06:02:10.759709460,0.8891666666666667,0.9995833333333334,passed_mean,2020-11-12 15:02:39.995188284,2027-12-10 06:02:10.759709460
axis2,Top Performer,-0.7659567168335575,-2.2960424654200273,5.900228633542156,2023-05-15 16:44:10.696010971,2021-02-01 17:15:38.305959013,2028-08-08 07:11:45.202411691,0.8505555555555555,0.9995833333333334,passed_mean,2021-02-01 17:15:38.305959013,2028-08-08 07:11:45.202411691
axis3,High School Qualifier,1.5181149221732597,-2.868843061762826,3.6357543265458228,2025-06-10 00:00:00.000001097,2017-10-11 13:20:02.474715243,2027-04-15 10:00:53.359135657,0.9326388888888889,0.9890277777777777,passed_mean,2017-10-11 13:20:02.474715243,2027-04-15 10:00:53.359135657
axis3,Average Human,2.290214222921236,-4.728558716216864,4.506951291230558,2026-02-05 00:00:00.000002989,2015-04-06 06:44:49.962552792,2028-01-23 18:39:47.483135588,0.7748611111111111,0.9890277777777777,passed_mean,2015-04-06 06:44:49.962552792,2028-01-23 18:39:47.483135588
axis3,High School Top Performer,2.7492360742503132,-2.2342307131609114,5.206174673140633,2026-06-08 23:59:59.999999844,2018-07-11 01:19:11.893171229,2028-12-12 11:08:18.055914008,0.5855555555555556,0.9890277777777777,passed_mean,2018-07-11 01:19:11.893171229,2028-12-12 11:08:18.055914008
axis3,Committee of Average Humans,2.9708430871687854,-4.113257145799275,5.533180909026639,2026-06-08 23:59:59.999999844,2016-07-01 13:52:58.157192688,2028-10-21 06:31:38.067346666,0.5640277777777778,0.9890277777777777,passed_mean,2016-07-01 13:52:58.157192688,2028-10-21 06:31:38.067346666
axis3,Skilled Generalist,3.08857886968095,-4.469410197710957,5.514407776548525,2026-08-22 05:00:59.294051582,2014-09-26 13:02:05.099187655,2029-02-02 14:01:19.073793671,0.5126388888888889,0.9890277777777777,passed_mean,2014-09-26 13:02:05.099187655,2029-02-02 14:01:19.073793671
axis3,Domain Expert,3.6848823110060915,-2.769251187644534,6.059435421963112,2026-12-27 00:04:18.428880941,2017-03-29 12:10:17.851189765,2029-12-21 12:09:46.007088203,0.34041666666666665,0.9890277777777777,future,2017-03-29 12:10:17.851189765,2029-12-21 12:09:46.007088203
axis3,Committee of Skilled Generalists,3.809656472888153,-3.922208651921316,6.680555795401066,2027-02-27 04:49:33.329019149,2014-11-26 07:54:42.623474247,2032-04-20 06:07:16.710501371,0.3,0.9890277777777777,future,2014-11-26 07:54:42.623474247,2032-04-20 06:07:16.710501371
axis3,Committee of Domain Experts,4.261898129396439,-2.560564203184142,6.891228324449319,2027-05-23 07:05:12.856635231,2017-09-13 11:10:56.784542142,2035-01-29 02:14:35.159043128,0.215,0.9890277777777777,future,2017-09-13 11:10:56.784542142,2035-01-29 02:14:35.159043128
axis3,Top Performer,4.30593843271221,-1.805955785109839,6.901041340432671,2027-05-30 23:02:03.841874623,2018-08-23 23:17:30.938364660,2031-12-31 01:30:06.984168166,0.21333333333333335,0.9890277777777777,future,2018-08-23 23:17:30.938364660,2031-12-31 01:30:06.984168166
