,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"A[AISI CTF Suites - Apprentice, axis1]",1.857787,0.203214,1.489666,2.247956,0.004316,0.002233,2200.5415,4549.41703,1.001174
"A[AISI CTF Suites - Expert, axis1]",1.711915,0.262619,1.242722,2.222268,0.005854,0.003684,2008.522468,3512.710235,1.00122
"A[AISI CTF Suites - Practitioner, axis1]",4.595705,0.738201,3.271283,6.003838,0.019564,0.009904,1389.8557,2749.564839,1.002171
"A[AISI CTF Suites - Technical Non-Expert, axis1]",1.731478,0.272402,1.239473,2.241814,0.00472,0.002754,3268.616354,4738.832549,1.000878
"A[AISI Cyber Ranges - Cooling Tower, axis1]",2.511293,1.057954,0.659812,4.416825,0.028379,0.013451,1228.120537,1415.645382,1.001853
"A[AISI Cyber Ranges - The Last Ones, axis1]",1.611803,0.23045,1.202447,2.06054,0.004837,0.00317,2196.647869,3089.467386,1.00395
"A[BlueprintBench 2, axis1]",0.853312,0.254153,0.392841,1.336313,0.004871,0.002701,2667.982102,3758.851364,1.00038
"A[Chess Puzzles, axis1]",0.939719,0.076665,0.799057,1.087492,0.001412,0.00078,2949.975971,4545.526981,1.000511
"A[CyScenarioBench, axis1]",1.664424,0.423153,0.901956,2.473339,0.008401,0.005898,2468.085845,2746.793233,1.001107
"A[DTBench, axis1]",0.893292,0.049852,0.798738,0.983292,0.001036,0.000505,2323.556612,4443.376174,1.001041
"A[DrugDiscoveryBench, axis1]",0.561624,0.199694,0.221204,0.934328,0.004607,0.003708,1888.83185,3576.553452,1.001216
"A[EBR-bench, axis1]",1.587164,0.211755,1.1996,1.9915,0.004262,0.002717,2480.045962,3784.790449,1.001619
"A[Fiction.LiveBench, axis1]",1.411986,0.23766,0.966692,1.862242,0.005269,0.003452,2043.379533,2737.991851,1.000885
"A[GeoBench, axis1]",0.407182,0.096574,0.238609,0.596073,0.001363,0.000944,4888.097672,5091.044596,0.999754
"A[LMCA, axis1]",0.77821,0.042114,0.701941,0.857618,0.000766,0.000399,3036.406115,5124.495661,1.000491
"A[MirrorCode, axis1]",0.76423,0.423386,0.155549,1.572138,0.011117,0.012172,1687.728279,1671.858512,1.001895
"A[Mystery Game Puzzles, axis1]",0.876209,0.080655,0.725222,1.028089,0.001755,0.00085,2109.618859,3855.574425,1.001031
"A[PRBench, axis1]",0.35204,0.052747,0.254973,0.450612,0.000857,0.00057,3738.548733,5267.104798,1.000358
"A[SWE Atlas, axis1]",0.563624,0.116118,0.351555,0.788226,0.002529,0.001507,2059.688601,2824.129096,1.00025
"A[Visual Task Assessment (VISTA), axis1]",0.264629,0.03503,0.196383,0.327905,0.000611,0.000341,3285.111353,5342.750164,1.000454
D[AISI CTF Suites - Apprentice],-0.00716,0.176444,-0.326377,0.330083,0.004694,0.002372,1413.995955,2960.499428,1.000775
D[AISI CTF Suites - Expert],0.913747,0.227589,0.509537,1.358702,0.006431,0.003551,1287.841652,2036.832164,1.001609
D[AISI CTF Suites - Practitioner],0.727496,0.534306,-0.26556,1.736311,0.016152,0.010679,1130.314434,1241.258061,1.000828
D[AISI CTF Suites - Technical Non-Expert],-2.118732,0.243568,-2.584956,-1.665514,0.004802,0.002669,2573.762646,4957.915182,1.000643
D[AISI Cyber Ranges - Cooling Tower],3.50651,0.587539,2.417,4.604971,0.01268,0.008593,2231.411828,3170.793797,1.002225
D[AISI Cyber Ranges - The Last Ones],1.170302,0.232703,0.747735,1.624793,0.005841,0.003546,1610.034286,2471.356737,0.999926
D[BlueprintBench 2],2.0198,0.334289,1.393165,2.645643,0.005188,0.003411,4169.771436,5200.76779,1.000432
D[Chess Puzzles],1.669781,0.063445,1.552796,1.792049,0.000796,0.000635,6333.286936,5939.116314,1.000077
D[CyScenarioBench],3.854422,0.588684,2.714587,4.939677,0.010949,0.006293,2893.039616,4383.315207,1.000448
D[DTBench],-1.542164,0.042382,-1.616305,-1.457453,0.000691,0.000417,3765.392424,5138.077047,1.000423
D[DrugDiscoveryBench],0.937016,0.21398,0.570057,1.351983,0.004551,0.003505,2343.613019,3320.836138,1.001226
D[EBR-bench],3.109221,0.30401,2.52983,3.680366,0.006041,0.003537,2554.471332,3859.817469,1.001349
D[Fiction.LiveBench],-0.907634,0.192074,-1.273236,-0.547951,0.003297,0.002121,3399.251997,4389.231803,1.000683
D[GeoBench],-0.791361,0.121215,-1.014265,-0.559991,0.001499,0.001411,6580.582021,5456.509447,1.000653
D[LMCA],0.821338,0.036029,0.756725,0.892304,0.000556,0.000356,4209.187319,5763.111844,1.000471
D[MirrorCode],1.765551,0.672583,0.693498,3.125447,0.017335,0.018611,1963.408077,1469.649959,1.000824
D[Mystery Game Puzzles],1.693134,0.067186,1.563482,1.817187,0.001017,0.000619,4365.06241,6496.677789,1.000879
D[PRBench],0.335839,0.054352,0.231301,0.436493,0.000716,0.000578,5868.031851,4734.197722,1.000018
D[SWE Atlas],0.756082,0.140715,0.483725,1.013146,0.002824,0.00174,2494.884929,4081.833142,1.001056
D[Visual Task Assessment (VISTA)],0.209193,0.032754,0.149898,0.273296,0.000403,0.000346,6612.729453,6281.786871,1.000404
D_z[AISI CTF Suites - Apprentice],-0.004801,0.097384,-0.188859,0.178135,0.002628,0.00172,1384.644816,2045.9757,1.000983
D_z[AISI CTF Suites - Expert],0.495904,0.146291,0.232787,0.774217,0.005085,0.003789,878.637401,1028.628209,1.001369
D_z[AISI CTF Suites - Practitioner],0.393136,0.299778,-0.151744,0.95628,0.009891,0.009148,1017.888602,925.377241,1.000534
D_z[AISI CTF Suites - Technical Non-Expert],-1.152992,0.234284,-1.601739,-0.7303,0.008971,0.004762,674.448104,1274.297717,1.005782
D_z[AISI Cyber Ranges - Cooling Tower],1.898351,0.402215,1.173078,2.680663,0.012647,0.005667,987.753563,1557.128582,1.003311
D_z[AISI Cyber Ranges - The Last Ones],0.635519,0.160156,0.342849,0.937046,0.005421,0.003501,872.701939,1395.3472,1.003237
D_z[BlueprintBench 2],1.097271,0.250987,0.653132,1.579409,0.008256,0.004489,915.902581,2001.111308,1.00421
D_z[Chess Puzzles],0.908259,0.153027,0.634194,1.206314,0.006642,0.003819,528.031628,726.538287,1.007239
D_z[CyScenarioBench],2.085296,0.415362,1.276341,2.833238,0.013605,0.007206,926.874369,1923.618086,1.00374
D_z[DTBench],-0.838965,0.140066,-1.092078,-0.56888,0.006096,0.003498,524.746752,756.420911,1.007851
D_z[DrugDiscoveryBench],0.509654,0.143979,0.250818,0.773448,0.004274,0.00284,1125.867796,1952.979578,1.003149
D_z[EBR-bench],1.689181,0.311195,1.141554,2.316893,0.012051,0.006595,660.739041,1060.581226,1.006791
D_z[Fiction.LiveBench],-0.493448,0.132274,-0.744589,-0.254145,0.003881,0.002077,1187.306037,2363.675156,1.001414
D_z[GeoBench],-0.430366,0.096791,-0.60756,-0.252291,0.003154,0.00148,934.297224,1921.753762,1.004512
D_z[LMCA],0.44674,0.075784,0.310218,0.593764,0.003259,0.001883,537.689263,712.785337,1.006573
D_z[MirrorCode],0.955555,0.380791,0.332854,1.697187,0.009904,0.009405,1718.592785,1528.007029,1.002219
D_z[Mystery Game Puzzles],0.921078,0.155943,0.620908,1.202597,0.006685,0.003869,540.944185,735.018315,1.007434
D_z[PRBench],0.182604,0.042021,0.106904,0.261095,0.001347,0.000733,989.731214,1788.133218,1.003548
D_z[SWE Atlas],0.410903,0.101023,0.235641,0.604467,0.003307,0.001621,925.209849,2125.238916,1.002204
D_z[Visual Task Assessment (VISTA)],0.113779,0.025976,0.0666,0.1623,0.000846,0.00057,965.705504,1798.876143,1.004357
"logA_z_zerosum__[0, 0]",1.185259,0.221114,0.784232,1.609333,0.005508,0.00314,1614.516443,2841.104196,1.001498
"logA_z_zerosum__[0, 1]",1.062,0.247714,0.612381,1.541459,0.005825,0.003129,1826.987372,3410.518119,1.000899
"logA_z_zerosum__[0, 2]",2.430582,0.411216,1.675079,3.189531,0.011356,0.006134,1310.458897,2262.181357,1.001383
"logA_z_zerosum__[0, 3]",1.078411,0.26494,0.567839,1.565674,0.005588,0.003166,2271.415567,3572.431978,1.000638
"logA_z_zerosum__[0, 4]",1.460486,0.636871,0.255561,2.646171,0.0183,0.012395,1282.123708,1510.252115,1.001519
"logA_z_zerosum__[0, 5]",0.981616,0.23723,0.561735,1.433761,0.00583,0.003567,1669.123493,2837.26667,1.00316
"logA_z_zerosum__[0, 6]",0.058572,0.439467,-0.763402,0.862802,0.008707,0.006451,2627.842732,3505.218975,1.000708
"logA_z_zerosum__[0, 7]",0.248321,0.124366,0.006374,0.477941,0.002573,0.001517,2364.122602,3339.600925,1.00054
"logA_z_zerosum__[0, 8]",0.98904,0.393861,0.24698,1.708186,0.009182,0.010391,2037.21454,2874.147726,1.001513
"logA_z_zerosum__[0, 9]",0.180597,0.088599,0.020277,0.350342,0.002022,0.001197,1978.348561,3149.475564,1.001439
"logA_z_zerosum__[0, 10]",-0.5306,0.484931,-1.43179,0.376097,0.011005,0.006884,1950.279033,3226.866279,1.001058
"logA_z_zerosum__[0, 11]",0.967658,0.242789,0.514736,1.418056,0.006387,0.003258,1467.759241,2797.881245,1.001857
"logA_z_zerosum__[0, 12]",0.796753,0.274144,0.283137,1.314455,0.006522,0.00522,1816.984109,2914.905985,1.000329
"logA_z_zerosum__[0, 13]",-0.941249,0.355168,-1.608513,-0.307767,0.005597,0.004444,4277.901524,4516.719613,1.000123
"logA_z_zerosum__[0, 14]",-0.010809,0.080325,-0.168171,0.137225,0.00139,0.000891,3333.725309,4805.62594,1.000255
"logA_z_zerosum__[0, 15]",-0.206906,0.722927,-1.49097,1.249897,0.017338,0.01078,1761.061489,1870.163616,1.001766
"logA_z_zerosum__[0, 16]",0.15069,0.136673,-0.104116,0.409895,0.003157,0.001776,1881.469397,3121.937938,1.000967
"logA_z_zerosum__[0, 17]",-1.123199,0.270441,-1.636532,-0.640854,0.005906,0.003527,2111.41898,3408.830347,1.00024
"logA_z_zerosum__[0, 18]",-0.481128,0.294827,-1.036716,0.060974,0.006573,0.00463,2080.738105,2715.767136,1.000159
"delta_h_log__[0, 0]",-0.407638,0.91281,-1.875596,0.861389,0.043906,0.099599,1087.128068,478.110856,1.008703
"delta_h_log__[1, 0]",0.13101,0.671966,-1.06677,1.147379,0.016378,0.026864,2622.391437,1701.082816,1.001266
"delta_h_log__[2, 0]",0.506585,0.398386,-0.211113,1.165557,0.008602,0.010715,2499.373045,2749.778873,1.002927
"delta_h[0, 0]",0.860359,0.490691,0.00022,1.670713,0.012568,0.006732,1087.128068,478.110856,1.008703
"delta_h[1, 0]",1.344947,0.653088,0.115397,2.505088,0.01177,0.007097,2622.391437,1701.082816,1.001266
"delta_h[2, 0]",1.776351,0.59385,0.630351,2.843788,0.011786,0.006679,2499.373045,2749.778873,1.002927
"logA_z[axis1, AISI CTF Suites - Apprentice]",0.846257,0.181662,0.499335,1.176283,0.004267,0.002396,1819.826803,3153.721478,1.001599
"logA_z[axis1, AISI CTF Suites - Expert]",0.722998,0.220389,0.303324,1.135778,0.004975,0.002749,1976.714876,3590.347019,1.000984
"logA_z[axis1, AISI CTF Suites - Practitioner]",2.091581,0.365166,1.456875,2.795457,0.010077,0.005306,1313.201544,2215.628929,1.001472
"logA_z[axis1, AISI CTF Suites - Technical Non-Expert]",0.73941,0.236189,0.283325,1.166365,0.004563,0.002784,2692.108532,3825.052397,1.000648
"logA_z[axis1, AISI Cyber Ranges - Cooling Tower]",1.121484,0.62628,-0.054354,2.270809,0.018212,0.012652,1270.263067,1415.645382,1.001404
"logA_z[axis1, AISI Cyber Ranges - The Last Ones]",0.642615,0.210601,0.263377,1.03861,0.005036,0.003814,1793.018685,3210.652427,1.003874
"logA_z[axis1, BlueprintBench 2]",-0.28043,0.437115,-1.084646,0.519804,0.008815,0.006405,2553.690477,3382.120282,1.000722
"logA_z[axis1, Chess Puzzles]",-0.090681,0.115697,-0.303048,0.133681,0.002161,0.001424,2890.378812,3935.117537,1.000985
"logA_z[axis1, CyScenarioBench]",0.650038,0.378636,-0.08443,1.312788,0.008533,0.010448,2243.303892,2766.928006,1.001581
"logA_z[axis1, DTBench]",-0.158405,0.082269,-0.320273,-0.010594,0.001703,0.000988,2333.233664,4220.734342,1.000497
"logA_z[axis1, DrugDiscoveryBench]",-0.869601,0.483702,-1.775781,0.026932,0.010953,0.006859,1957.841313,3320.268864,1.000978
"logA_z[axis1, EBR-bench]",0.628656,0.212923,0.247266,1.037019,0.005228,0.002798,1679.37195,3173.328014,1.001864
"logA_z[axis1, Fiction.LiveBench]",0.457751,0.253754,-0.011045,0.939269,0.00589,0.005282,1938.440561,2772.654489,1.00058
"logA_z[axis1, GeoBench]",-1.28025,0.373206,-1.958068,-0.597349,0.00647,0.004559,3436.06988,4380.511623,1.000209
"logA_z[axis1, LMCA]",-0.349811,0.093879,-0.5381,-0.190669,0.001927,0.001085,2380.189893,4180.590029,1.000751
"logA_z[axis1, MirrorCode]",-0.545908,0.715591,-1.782382,0.940076,0.01703,0.010807,1782.15812,1783.942524,1.001851
"logA_z[axis1, Mystery Game Puzzles]",-0.188311,0.132509,-0.444737,0.051899,0.002729,0.001678,2384.209463,3623.64038,1.000299
"logA_z[axis1, PRBench]",-1.462201,0.305663,-2.031751,-0.893608,0.007182,0.00413,1801.234436,2971.605333,1.000352
"logA_z[axis1, SWE Atlas]",-0.82013,0.305292,-1.378024,-0.238465,0.006991,0.004746,1987.396192,2674.961658,1.000125
"logA_z[axis1, Visual Task Assessment (VISTA)]",-1.855063,0.341027,-2.510152,-1.234379,0.008894,0.005073,1469.614794,2562.745825,1.000873
sigma_A,0.741261,0.131549,0.516712,0.995212,0.00384,0.003277,1186.327534,1927.469848,1.002215
phi_b[AISI CTF Suites - Apprentice],91.683639,45.767876,24.964402,172.166763,0.692073,1.224426,4226.915499,5234.728803,0.999908
phi_b[AISI CTF Suites - Expert],130.488826,92.304003,23.031404,269.182047,1.666832,4.595863,3768.336118,3807.930767,1.000822
phi_b[AISI CTF Suites - Practitioner],194.856225,225.045054,8.915804,517.560682,4.514642,13.499088,1836.399963,3915.625455,1.000681
phi_b[AISI CTF Suites - Technical Non-Expert],25.10817,9.196379,9.33802,41.697509,0.121776,0.113539,5371.664092,6055.750666,1.001251
phi_b[AISI Cyber Ranges - Cooling Tower],30.379541,34.73562,2.729771,76.622366,0.774244,3.094244,2091.190964,3069.022961,1.001049
phi_b[AISI Cyber Ranges - The Last Ones],74.892248,44.163922,13.715846,146.82684,0.773554,1.157496,3019.945364,4044.486903,1.001513
phi_b[BlueprintBench 2],5.950006,2.0801,2.630276,9.887538,0.032072,0.030695,4448.919169,5310.645167,1.002358
phi_b[Chess Puzzles],14.135706,1.967133,10.621786,17.861964,0.029567,0.020891,4386.23064,5856.39397,1.000699
phi_b[CyScenarioBench],12.89948,6.284003,3.278193,24.345614,0.09343,0.10261,4412.248222,5521.41648,1.000175
phi_b[DTBench],124.60263,37.585066,69.115917,195.304438,0.908719,1.333306,1950.109571,2609.627276,1.002029
phi_b[DrugDiscoveryBench],51.380097,24.583621,15.39282,94.540412,0.41239,0.548957,4107.331966,4200.711979,1.000595
phi_b[EBR-bench],39.333899,19.938607,12.113341,73.527911,0.395474,0.929231,2776.17727,4104.630649,1.00321
phi_b[Fiction.LiveBench],15.325051,7.954038,4.802164,28.702786,0.18283,0.335405,1889.377381,2998.847303,1.001116
phi_b[GeoBench],13.508154,3.465693,7.498606,20.047244,0.039067,0.039782,7830.096903,6078.286295,1.000234
phi_b[LMCA],97.547384,21.602352,61.558081,138.776429,0.388361,0.376401,3227.669434,3981.806554,1.000288
phi_b[MirrorCode],9.594273,9.770993,1.704554,19.429444,0.291347,1.069281,2512.281623,1458.536701,1.000563
phi_b[Mystery Game Puzzles],30.058199,6.271204,18.800059,41.526587,0.13327,0.079472,2313.554678,4563.191669,1.001353
phi_b[PRBench],86.183244,30.483653,37.453073,143.445541,0.444971,0.403929,4655.97417,5375.488673,1.000167
phi_b[SWE Atlas],64.756974,40.924175,12.797548,138.058451,0.926239,0.993092,1782.697431,3846.840354,1.000942
phi_b[Visual Task Assessment (VISTA)],110.788346,30.378666,58.153586,166.310413,0.525517,0.379946,3333.006112,5040.705182,1.001115
sigma_b[AISI CTF Suites - Apprentice],0.056237,0.013197,0.033804,0.081614,0.000204,0.000186,4226.915499,5234.728803,0.999908
sigma_b[AISI CTF Suites - Expert],0.04928,0.013775,0.025612,0.076811,0.00022,0.000175,3768.336118,3807.930767,1.000822
sigma_b[AISI CTF Suites - Practitioner],0.046921,0.019488,0.015391,0.083143,0.000459,0.000296,1836.399963,3915.625455,1.000681
sigma_b[AISI CTF Suites - Technical Non-Expert],0.102433,0.018334,0.070736,0.137706,0.000255,0.000215,5371.664092,6055.750666,1.001251
sigma_b[AISI Cyber Ranges - Cooling Tower],0.110269,0.038117,0.044919,0.182043,0.000803,0.000458,2091.190964,3069.022961,1.001049
sigma_b[AISI Cyber Ranges - The Last Ones],0.063663,0.016885,0.035474,0.096931,0.000314,0.000266,3019.945364,4044.486903,1.001305
sigma_b[BlueprintBench 2],0.195625,0.02786,0.143859,0.247948,0.000413,0.000284,4448.919169,5310.645167,1.002572
sigma_b[Chess Puzzles],0.129327,0.008355,0.113536,0.144919,0.000126,8.2e-05,4386.23064,5856.39397,1.000828
sigma_b[CyScenarioBench],0.144168,0.032579,0.089111,0.206773,0.000493,0.000392,4412.248222,5521.41648,1.000204
sigma_b[DTBench],0.045888,0.00604,0.034689,0.057665,0.000137,8.2e-05,1950.109571,2609.627276,1.002029
sigma_b[DrugDiscoveryBench],0.074312,0.016635,0.045782,0.106642,0.000252,0.000211,4107.331966,4200.711979,1.000595
sigma_b[EBR-bench],0.084671,0.018385,0.052897,0.121134,0.000343,0.000211,2776.17727,4104.630649,1.00321
sigma_b[Fiction.LiveBench],0.132353,0.026876,0.08457,0.185628,0.000615,0.000339,1889.377381,2998.847303,1.000939
sigma_b[GeoBench],0.134074,0.016068,0.106253,0.16486,0.000184,0.000176,7830.096903,6078.286295,1.000154
sigma_b[LMCA],0.051213,0.005312,0.041069,0.061091,9.3e-05,5.6e-05,3227.669434,3981.806554,1.000288
sigma_b[MirrorCode],0.173049,0.041238,0.096445,0.256276,0.000839,0.000716,2512.281623,1458.536701,1.000796
sigma_b[Mystery Game Puzzles],0.091063,0.009065,0.074684,0.108767,0.000186,9.7e-05,2313.554678,4563.191669,1.001353
sigma_b[PRBench],0.055935,0.009611,0.038966,0.073967,0.000141,0.000104,4655.97417,5375.488673,1.000167
sigma_b[SWE Atlas],0.069379,0.019388,0.036596,0.106302,0.000453,0.000244,1782.697431,3846.840354,1.000573
sigma_b[Visual Task Assessment (VISTA)],0.04858,0.006555,0.036836,0.060971,0.000113,6.7e-05,3333.006112,5040.705182,1.001115
sigma_b_log__[0],-2.904743,0.230158,-3.339167,-2.483102,0.003545,0.002486,4226.915499,5234.728803,0.999908
sigma_b_log__[1],-3.04891,0.280811,-3.584612,-2.519581,0.004639,0.003834,3768.336118,3807.930767,1.000822
sigma_b_log__[2],-3.144331,0.419266,-3.91964,-2.380995,0.009739,0.004831,1836.399963,3915.625455,1.000681
sigma_b_log__[3],-2.294047,0.175343,-2.611219,-1.95543,0.002402,0.001762,5371.664092,6055.750666,1.001251
sigma_b_log__[4],-2.266896,0.361918,-2.993557,-1.656544,0.008074,0.005253,2091.190964,3069.022961,1.001049
sigma_b_log__[5],-2.788322,0.261905,-3.271867,-2.292475,0.004772,0.00299,3019.945364,4044.486903,1.001563
sigma_b_log__[6],-1.641728,0.143147,-1.916077,-1.377933,0.002156,0.001469,4448.919169,5310.645167,1.00258
sigma_b_log__[7],-2.047499,0.064592,-2.162158,-1.920067,0.000976,0.000632,4386.23064,5856.39397,1.00079
sigma_b_log__[8],-1.961274,0.220422,-2.38966,-1.56066,0.003324,0.002241,4412.248222,5521.41648,1.000247
sigma_b_log__[9],-3.090507,0.135243,-3.359385,-2.851285,0.003142,0.002384,1950.109571,2609.627276,1.002029
sigma_b_log__[10],-2.623773,0.220242,-3.041038,-2.216614,0.003442,0.002381,4107.331966,4200.711979,1.000595
sigma_b_log__[11],-2.492495,0.2182,-2.895066,-2.083524,0.004163,0.002767,2776.17727,4104.630649,1.00321
sigma_b_log__[12],-2.043461,0.208415,-2.44198,-1.66716,0.004821,0.00302,1889.377381,2998.847303,1.001234
sigma_b_log__[13],-2.01645,0.118909,-2.23362,-1.795064,0.001347,0.001222,7830.096903,6078.286295,1.000186
sigma_b_log__[14],-2.977201,0.104844,-3.189312,-2.792957,0.001857,0.001211,3227.669434,3981.806554,1.000288
sigma_b_log__[15],-1.785743,0.261948,-2.275937,-1.319296,0.006252,0.008532,2512.281623,1458.536701,1.000766
sigma_b_log__[16],-2.401149,0.09951,-2.580552,-2.207346,0.002073,0.001033,2313.554678,4563.191669,1.001353
sigma_b_log__[17],-2.898117,0.170566,-3.230669,-2.594808,0.0025,0.001661,4655.97417,5375.488673,1.000167
sigma_b_log__[18],-2.706678,0.279091,-3.231652,-2.198373,0.006613,0.002989,1782.697431,3846.840354,1.000727
sigma_b_log__[19],-3.033533,0.134046,-3.276552,-2.779045,0.002328,0.001301,3333.006112,5040.705182,1.001115
sigma_A_log__,-0.31442,0.172013,-0.621365,0.027687,0.005009,0.00313,1186.327534,1927.469848,1.002146
tau_CD,1.890319,0.325625,1.335533,2.486773,0.014496,0.011559,515.008184,695.853918,1.007544
tau_CD_log__,0.622581,0.166998,0.31629,0.931675,0.007383,0.004575,515.008184,695.853918,1.007544
"theta[Average Human, axis1]",1.964839,0.256085,1.51417,2.470144,0.003714,0.003711,4856.99983,4996.115161,1.001035
"theta[Committee of Domain Experts, axis1]",4.170146,0.690984,2.869664,5.454275,0.011767,0.00722,3342.432334,3993.114827,1.000449
"theta[DeepSeek-V3-0324, axis1]",-1.025028,0.190172,-1.404899,-0.685257,0.002091,0.002289,8308.810811,5609.953069,1.000988
"theta[DeepSeek-V3.1, axis1]",-0.50221,0.345514,-1.173108,0.1667,0.004041,0.004349,7393.973384,5509.255475,0.999912
"theta[DeepSeek-V3.1-Terminus, axis1]",-0.091898,0.188963,-0.433704,0.284698,0.001935,0.002173,9567.850099,5443.778366,1.000612
"theta[DeepSeek-V3.1_thinking, axis1]",-0.158492,0.190472,-0.526774,0.181059,0.002054,0.002122,8605.687081,5793.072116,1.000169
"theta[DeepSeek-V3.2-Exp_thinking, axis1]",0.180062,0.19021,-0.199252,0.524983,0.0021,0.002331,8261.159336,5134.100942,1.000604
"theta[Inkling_xhigh, axis1]",0.413385,0.186304,0.074684,0.768575,0.001917,0.002216,9514.165915,5600.455212,1.000038
"theta[Llama-2-13b-chat, axis1]",-2.020684,0.222258,-2.450936,-1.62251,0.002868,0.002556,6075.557276,4898.512879,1.00011
"theta[Llama-3.1-70B-Instruct, axis1]",-1.200994,0.193033,-1.556918,-0.837883,0.002057,0.002187,8826.277052,6675.27223,1.000212
"theta[Llama-3.1-8B-Instruct, axis1]",-1.817696,0.19892,-2.196138,-1.455113,0.002802,0.002247,5067.897642,5562.885854,1.00061
"theta[Llama-3.2-90B-Vision-Instruct, axis1]",-2.026917,0.57773,-3.120483,-0.950409,0.006671,0.006517,7509.000469,5838.246705,1.000348
"theta[Llama-3.3-70B-Instruct, axis1]",-1.156649,0.19717,-1.500553,-0.751704,0.002149,0.002294,8426.320667,5928.428338,1.00004
"theta[Llama-4-Maverick-17B-128E-Instruct, axis1]",-1.163292,0.167804,-1.48384,-0.850245,0.00206,0.001981,6666.464294,5618.82104,1.001067
"theta[Llama-4-Scout-17B-16E-Instruct, axis1]",-1.337144,0.177688,-1.673135,-1.01352,0.002129,0.001936,6994.763473,5528.990039,1.000506
"theta[Meta-Llama-3-8B-Instruct, axis1]",-1.952511,0.218747,-2.350751,-1.541295,0.002703,0.002379,6555.429128,6204.674373,1.000243
"theta[MiniMax-M3, axis1]",-0.123786,0.182994,-0.465839,0.217981,0.0019,0.001966,9294.557391,6268.105728,1.000563
"theta[MiniMax-M3_none, axis1]",-0.723325,0.455579,-1.561214,0.13089,0.005012,0.005661,8841.937186,5514.603222,1.000252
"theta[MiniMax-M3_xhigh, axis1]",-0.388661,0.637017,-1.726156,0.681269,0.009255,0.007662,4943.501945,4769.882939,1.000673
"theta[Pixtral-12B-2409, axis1]",-2.141555,0.578703,-3.220865,-1.036499,0.006832,0.006693,7196.795107,5248.154068,1.000287
"theta[Qwen3-235B-A22B-Instruct-2507, axis1]",-0.426756,0.169203,-0.768932,-0.126648,0.001978,0.00183,7298.790533,6138.317746,1.001364
"theta[Qwen3-235B-A22B-Thinking-2507, axis1]",-0.151762,0.162239,-0.451734,0.163611,0.001629,0.002028,9900.618947,5936.596673,1.001706
"theta[Qwen3-30B-A3B, axis1]",-1.164265,0.19057,-1.547886,-0.827063,0.002104,0.002357,8258.252461,5623.567686,1.00017
"theta[Qwen3-30B-A3B_none, axis1]",-1.156528,0.586615,-2.239329,-0.071934,0.005993,0.00712,10102.768309,5386.569904,1.000842
"theta[Qwen3-32B, axis1]",-0.884912,0.182889,-1.247674,-0.556303,0.001894,0.00217,9376.327224,6149.740085,1.000073
"theta[Qwen3-32B_none, axis1]",-1.15108,0.580414,-2.229979,-0.075858,0.006108,0.00656,9589.831268,6052.315938,1.000544
"theta[Skilled Generalist, axis1]",2.825198,0.498629,1.917383,3.737183,0.011937,0.005504,1609.469148,2110.790255,1.003859
"theta[Top Performer, axis1]",4.60155,0.526353,3.657302,5.609667,0.007792,0.004848,4503.994953,6092.236615,1.001819
"theta[c4ai-command-a-03-2025, axis1]",-1.285354,0.189468,-1.638145,-0.931484,0.002356,0.002151,6559.316729,5851.148324,0.99991
"theta[c4ai-command-r-08-2024, axis1]",-1.814629,0.206365,-2.199443,-1.422783,0.002387,0.002224,7505.986006,6052.066721,1.000849
"theta[c4ai-command-r-plus-08-2024, axis1]",-1.678357,0.206917,-2.055985,-1.2833,0.002812,0.002176,5551.047581,6374.888295,0.999954
"theta[claude-3-5-haiku-20241022, axis1]",-1.41294,0.216223,-1.819591,-0.994317,0.002335,0.002824,8472.04351,5199.265873,1.000375
"theta[claude-3-5-sonnet-20240620, axis1]",-0.631977,0.139516,-0.883641,-0.355675,0.002218,0.001517,3935.132064,4477.086273,1.000624
"theta[claude-3-5-sonnet-20241022, axis1]",-0.847475,0.215523,-1.236144,-0.419793,0.002202,0.002472,9599.910515,5927.810847,0.999803
"theta[claude-3-7-sonnet-20250219, axis1]",-0.760424,0.354419,-1.416001,-0.068391,0.004758,0.004439,5611.187896,5459.368275,1.000303
"theta[claude-3-7-sonnet-20250219_15K, axis1]",-0.131693,0.842647,-1.688588,1.479119,0.008638,0.01013,9572.994844,6046.401842,1.00047
"theta[claude-3-7-sonnet-20250219_8K, axis1]",-0.46001,0.429053,-1.253525,0.36891,0.006489,0.009827,5271.050794,3395.73789,1.000586
"theta[claude-3-7-sonnet-20250219_thinking, axis1]",0.349498,0.608966,-0.816736,1.492084,0.006661,0.007601,8424.524692,5736.643097,0.999811
"theta[claude-3-7-sonnet-20250219_unknown, axis1]",-0.343488,0.140409,-0.594805,-0.069302,0.002547,0.001485,3025.452081,4968.459316,1.000169
"theta[claude-3-haiku-20240307, axis1]",-1.697386,0.200766,-2.066674,-1.316987,0.002507,0.002121,6424.32751,6358.790442,1.000281
"theta[claude-3-opus-20240229, axis1]",-1.145948,0.140966,-1.403425,-0.877892,0.002078,0.0015,4607.122569,5499.773258,1.001214
"theta[claude-fable-5-1_max, axis1]",1.8847,0.21377,1.503585,2.310815,0.002937,0.002303,5297.423865,5837.458884,1.0001
