arm1_seed1001,arm1_seed1002,arm2_basinA,arm2_basinB
3.406617984766323e-06,0.00034178443778233467,1.43102533043638e-06,0.0003714406901321478
0.003687546180448857,0.004189376555464919,9.208592261298693e-05,0.019347251892152244
0.0003684048224734626,0.0011182470470771214,0.0017708632055232073,0.003095099572242273
0.011815987178863736,0.0012626042368800699,0.011296284056615568,0.007905056677865674
0.01199412850754123,0.00536398482558321,0.024924892143624904,0.014421465619659036
0.030827970028919106,0.009288447566857594,0.0011641884605185738,0.016733263932041213
0.003297888565636275,0.01937842431003528,0.0010369236756151625,0.0017601908878950437
0.043649298556000415,0.06253254921275411,0.03392805127398415,0.00036529878454063337
0.018003599226877907,0.0008249542619755558,0.013658206260162316,0.005859057268554532
0.026480823642649393,0.005333789733574821,0.011941653271523304,0.01109637064737112
0.048150618574737486,0.08220557558576504,0.013499542636849967,0.1062747072354523
0.003609480296357918,0.0010361538667605723,0.0007476299505968075,0.020148398997188687
0.004285764645017645,0.0016786053787584444,0.018518264745072805,0.0044539442677384525
0.008211602423505191,0.0043086685310010486,0.0018037913550440837,0.006727367982780742
0.003943578974000679,0.0011007612565829715,0.0005387450178913464,0.009601255040958838
0.016042717399015353,0.02356115226599208,0.024080842721424876,0.004049940265164982
0.003351848051694216,0.011511880353720784,0.0045129696908550575,0.01592488410556906
0.0023352765146940884,0.025740406444600603,0.030326478136170273,0.010752198537905606
0.01218517864387526,0.028717076879961913,0.006578498440440226,0.01150777557076365
0.02259885613570302,0.03867323986742,0.05269055239488738,0.029930680739034442
0.001422543229928326,0.03702180293353097,0.015504773788952873,0.00856096042783186
0.019012189095338323,0.010666981583451854,0.015653245005055202,0.012839583256948478
0.0108626222919855,0.009712047471279742,0.033673396277917496,0.009661890362991227
0.04253889982864956,0.022636785499036322,0.021019232710130124,0.06808041201864198
0.06425362066777461,0.01674983785892806,0.04592875306773942,0.0024762312216633406
0.0076164292103082475,0.02838805748212922,0.005863592558531993,0.017590708475411818
0.004834210296332535,0.0027901899197034443,0.00662162582878272,0.011658944029942208
0.005258994115183646,0.006040787126744382,0.02754593629152988,0.008145691026079623
0.04308262168516028,0.0012330057478863415,0.002233507493190044,0.0037579079627379003
0.022457635551587866,0.017198564301552657,0.03439953729700805,0.010049623563077155
0.004908936227944146,0.05670699333704263,0.008068956521208813,0.046990182603014186
0.0290544996858205,0.0005954755179728323,0.012833788711610377,0.017548747671791022
2.2206530781956286e-09,0.00041324796791612637,6.181052500304721e-05,0.0003582564655342521
0.0031160982608470175,0.00023776247294845742,0.0020870238374639362,0.001461748176536877
0.008928881431056758,0.014896251381292396,0.003566382603504432,0.0032657047098212477
0.00023743309912864244,0.007909945384786092,0.01862480715202378,0.007608525961919916
0.004380227511381421,0.010379407374822729,0.010042415025291362,0.009568573391044034
0.0068389354577125016,0.003194249044412286,0.006490218810673506,0.022712596756170645
0.0014668556542516166,0.0011649055409183474,0.0029533998863686827,0.0044582872200758334
0.002441481283997379,0.008537706191021639,0.0036243712719229277,0.0034748269199772162
0.0013470824404722946,0.009190289242859542,0.020504964453858746,0.005710765891010247
0.006142833251239115,0.005610999886809205,0.030627627452782392,0.01877340416847891
0.031148846597545993,0.019607206451280623,0.009189779903392863,0.005140027421524308
0.009490756261866474,0.003771414170566897,0.003415024668020625,0.007224683857172706
0.014928326434537495,0.016942422352234233,0.03036192854717598,0.029479403661293393
0.0020744578431656775,0.0005223963569040386,0.05293467307829303,0.03647148502298521
0.007310292551145011,0.020236601283126644,0.03962168070923172,0.009489048870453645
0.02691594826712442,0.005203616054402225,0.0036179030944361074,0.05143353186661588
0.033926518089163915,0.04206805562618855,0.01269089061963342,0.04900880790235963
0.05348620926940928,0.02328243555822788,0.0684141927766513,0.02053354364806917
0.008535180162362632,0.015856990142626665,0.027632231680029647,0.0272203296081738
0.008977688685122533,0.023444792589753717,0.007599115478050306,0.014549110746325677
0.07448094884136942,0.022450735915857074,0.036591801501211864,0.07928223546966194
0.103718708795006,0.031232322087547806,0.0040604224443679775,0.07816547194638097
0.017189380299060076,0.022554820255358946,0.010383529271822615,0.004699610865498145
0.04013483329970029,0.014467748604407056,0.021839575955291016,0.006338181426607801
0.014228848054451284,0.009629396420273094,0.014788099287866313,0.019926862702502768
0.02510795737952432,0.006995875533713756,0.0320561358181329,0.00638015679111714
0.026983071372304452,0.03682759919898636,0.008080456234467171,0.014470357470738219
0.012400583898546562,0.019754077066429215,0.01659373100105576,0.017121067944419338
0.012926764938142623,0.006575866639551042,0.0036254517374380126,0.00994715041779883
0.016881878138404683,0.022780202388984813,0.048591672549833466,0.04098840621800248
0.017609855891006058,0.014592546201850565,0.011426085990528806,0.017663463308198627
0.02259660386400512,0.014566354857790377,0.00878413841125769,0.005316471055034822
0.0019822986120550798,0.00433839260974786,0.014153491614600486,0.022441278048706048
0.021479065997806784,0.008728747640846314,0.010793503439901701,0.016095726482134955
0.013828374073407711,0.0012800275876342856,0.007270284774019112,0.0037456889261385296
0.005982582767600824,0.022790693053544767,0.018787001504496977,0.024562449436235187
0.019452430284646185,0.004912985938068833,0.03384188913274431,0.021525899710032673
0.021937502665813884,0.008109482892185181,0.015298506315777224,0.018675736991309453
0.02812017642328519,0.010056375747769958,0.010435219309140303,0.004179505210693631
0.024667051200388916,0.004814756527352307,0.007576678596065778,0.01275161010400901
0.0013472447597348098,0.000948956282250108,0.013558155632060663,0.0018003271282165361
0.001690132858324106,0.0005620226571127714,0.0008960375893051058,0.0023627446929377727
0.06133016817090279,0.015438409598401431,0.005822726659361959,0.021075931613481237
0.03871841653826366,0.008032147310328494,0.01586303259779954,0.06528530855271467
0.05270776877234813,0.1121377596522109,0.0018000403482216092,0.05763736301073154
0.024952199292045358,0.01110448844057749,0.03999968981685589,0.023100927507475076
0.03087760465110786,0.05051573370626986,0.013466815002463446,0.03736674448086815
0.037798229399047874,0.018533698964932274,0.007052273185126884,0.00013571762550178705
0.0030420864562078296,0.020835159537243488,0.0009505644392195354,0.007175614484319212
0.0654245354167982,0.04513754196700675,0.018269354220155683,0.021862122638226567
0.03644644910926451,0.041118752641097565,0.04486436351219429,0.04826334297991607
0.000468789927299231,0.0035098518262848513,0.012562749513084498,0.007285973202352835
0.006979421337996995,0.021879473760134712,0.03181736670394597,0.010012119240837641
0.021889668423777132,0.04510613064841378,0.08593356129469673,0.04144040060060239
0.04279187693873402,0.11015232895917469,0.018250872593949384,0.07904164264889102
0.011262471333897597,0.03362675735826022,0.023523388818148486,0.019205116711746004
0.008141196977433951,0.006832014799250726,0.0022691602801762096,0.007494946637182019
0.0033943310774890902,0.02392561748868226,0.04664315027028857,0.02583065135687529
0.0035036112535401422,0.01810338804201112,0.029553213769788676,0.05568081412873287
0.0324746823115323,0.018280286176574075,0.004268344997057759,0.019777073159365673
0.008201501551994244,0.0006716853909718248,0.00993128667188441,0.007139552732729065
0.006435281206307972,0.010362418519905043,0.017372003445780864,0.02787179531950207
0.0199350194962582,0.014483337986693573,0.019660177062612683,0.014876121702516667
0.009482062176506743,0.0022991394325633644,0.018156518846232803,0.012090892782909219
0.006317056021704393,0.046965085089265196,0.03776419469401497,0.007121992487716295
0.014049015036703015,0.013902684154998157,0.00714903676877323,0.02149997849554102
0.032571123253054286,0.02545596098829589,0.0263819082978187,0.022659174937118238
0.05893828368396693,0.029184453904363646,0.028075664701804594,0.01472282975115023
0.08759036931264572,0.10734590313668896,0.13988542377521476,0.06774044904400721
0.009112045347238952,0.05921712996777971,0.009789701465042272,0.0732508157884915
0.08369619561783757,0.05416897020278614,0.041458992241928984,0.05676085041534645
0.01567130490354909,0.032954231302881054,0.023780225897490584,0.022996226563276476
0.005125189829373164,0.14749480748666355,0.028664711013734925,0.018567040966556612
0.009126258451632643,0.013770470555916977,0.018143223932363246,0.024482017302941625
0.04469195634896271,0.05479780190199869,0.02239535450364953,0.017089933243024102
0.02041155150185944,0.0377394376419022,0.02441237028954772,0.018091981387419416
0.01127800965588434,0.03919154356730698,0.03437391851741255,0.026392007538843236
0.03296599972674869,0.023182575573802017,0.04034083628510447,0.023752476400888685
0.06167680198703105,0.013431511028720353,0.014491760058143866,0.03743144637981908
0.06148374320860183,0.04701257562938827,0.008007919556612212,0.02347534941069227
0.013699831319125942,0.01327169722256696,0.024979618502073565,0.021232661032608326
0.014746220573637652,0.05312330672666037,0.020306422943541756,0.037471803297351274
0.0042521124468159885,0.025067034112020076,0.035779137843025076,0.00903431032487088
0.05827537723370947,0.0023189444597080983,0.028093190861577636,0.021294695675439127
0.013000648265634742,0.008683397487439595,0.03336024343708777,0.02135473298512866
0.017436069356089254,0.013636576724851034,0.013438677366853318,0.0031729453511976486
0.06305792366253024,0.07863240131848225,0.07141971640762548,0.10216296286211221
0.020097278568216154,0.02253346565196939,0.02252154975748561,0.02370973326752777
2.0468835626860914e-08,0.004813899591919125,0.006091542135016944,0.020976169356502747
0.01354516460043706,0.013318668317489141,0.029356705798737087,0.02316120806680297
0.048851564923073555,0.0259611836966487,0.003976494341606391,0.013242376798033436
0.01757086797525911,0.014612753894916243,0.01742771704968257,0.023145075138163825
0.019989788591757793,0.004786119706291824,0.024347236030890087,0.05780614182513345
0.020611134865226276,0.04897357473547619,0.05754935818120286,0.003256982102553562
0.0036012388548449545,0.034497799128994124,0.005122664638888811,0.09638827991661857
0.034217952211688794,0.05723969890713929,0.015771360198602966,0.08470129829742869
0.13187373897132643,0.1038114544632397,0.08108176009785398,0.100432113176329
0.02076674000507162,0.04539989928796316,0.03141629971996643,0.03165757760563997
0.002828803645543774,0.013713486247768459,0.01839622557438752,0.026568245387339918
0.0998363513023726,0.054601056259395535,0.05672150623885462,0.02185767011092583
0.013910549174246393,0.015117511737782544,0.08395456082561246,0.05240055530984363
0.040970965897570495,0.04870506989101775,0.02730483073118845,0.034087774286976034
0.02652283751129682,0.003381851202328495,0.004256414510761072,0.021025457267888653
0.024346583704525165,0.09651175230426708,0.017583303011581713,0.04223178818470014
0.024914261627564372,0.054404801573438015,0.03581647532879668,0.03248147859025491
0.02511776305939993,0.007646475536735939,0.008296466070313015,0.015130954137012822
0.0036840696587153335,0.012052320877606488,0.019627342662409373,0.008089429678551875
0.0002817420883692964,0.036857087685985834,0.005135819703336164,0.00029843859734274237
0.007526168095256767,0.011021741207426501,0.019704879816693714,0.012093300167488419
0.009133272288757703,0.031059467941878204,0.03238274809450062,0.024657787136834516
0.0045460448285051845,0.01065505950260697,0.03831485382937901,0.033443128044631634
0.007620329481965378,0.024746500771790914,0.047001550563032776,0.0583284558211831
0.040697162900831654,0.08185409083647877,0.02452867961504768,0.028615366541161466
0.06138325686762148,0.09397679316462257,0.0846352954664877,0.05849068375116714
0.012161524137805597,0.027245470627941585,0.008454186380963994,0.02156667795151361
0.06849592007737043,0.037502507100159455,0.02736544208729833,0.018759579262683828
0.11913689860714598,0.08543188567924198,0.1016456329952404,0.05727602938326599
0.02524109001807396,0.004988664026185195,0.016649395256897084,0.07260723559094193
0.0007159854423442441,0.005929465372829962,0.014974128504721998,0.005286794092272835
0.020871932771449258,0.005207856649021988,0.006476784012514794,0.004800690912617563
0.07267821200514063,0.039752163579888374,0.009665117619542418,0.051444369890744315
0.029634567959028465,0.02264351218126293,0.018045308122636564,0.008690892737500336
0.10607773776953311,0.09186671032061917,0.06647774065068812,0.0035550854636026345
0.00924165023976018,0.010419243803597966,0.03862095779960358,0.019167401612794115
0.02166394252475571,0.023034314137690096,0.023051431737918775,0.03516162855329089
0.029935237302587316,0.011843615526366263,0.005969689462210543,0.039459040400027956
0.029513816811611148,0.0498000594858691,0.021429216687176216,0.00771050108331733
0.03706125196177963,0.008267140045783479,0.05405404558610363,0.050354478238205824
0.09538378864953857,0.11950213406880257,0.06500044896909125,0.03456382253765691
0.000286158314656729,0.021988753665989208,0.0069256575482129915,0.005198966891411031
0.05262037723120999,0.015922452221784587,0.04493402924494194,0.04887740578191521
0.03183745008387862,0.016461830340416178,0.02831198578333393,0.06956640675324903
0.01773608614880174,0.02873456092632051,0.025302250614593073,0.03937241796856436
0.05163978334901544,0.03262603243259865,0.062401848848984184,0.035994986618366795
0.029965967594050902,0.05514255408411684,0.03093158249277986,0.02760984005104448
0.039780605063250096,0.06536067416626451,0.03763548701404958,0.02210414141316869
0.04715964943930985,0.026000807380997647,0.03010323958793513,0.029778256213240904
0.02268993717113207,0.015896746527962555,0.011976410443762419,0.057498298664744214
0.02072558953818174,0.045102969256059715,0.021822464178764628,0.01829960147331833
0.05573181965869005,0.04006270331855691,0.05669487084512611,0.03921355801107204
0.04839614876053841,0.03937102545877428,0.010358005205195244,0.027716838723103293
0.0689782511449187,0.05561916877072216,0.09812790141058478,0.038259093841110446
0.048745072458424965,0.009419323980079723,0.03624009903178711,0.03429940993705862
0.059063822321578835,0.06054998491577895,0.09278655551467041,0.06704750380687856
0.03013552899976361,0.10191344632777824,0.035680592411530564,0.03987929342105635
0.10999358948869167,0.08392544580342426,0.08085565859568412,0.10313243225998196
0.02473184193567354,0.05399294664011736,0.041650023878717066,0.021985872866993297
0.022547702732847834,0.008408236241015886,0.005637728704488112,0.0313641682521771
0.10645390418765938,0.09640079902929119,0.07221554750266747,0.06050837602846512
0.09883685967885486,0.09387865124403248,0.12077348617093078,0.10005834623285877
0.02498632660444734,0.02840899325298124,0.03966455611303429,0.0210632035677609
0.015892755682572424,0.04504138909867893,0.02800417799286765,0.0498773310696208
0.17496394940713242,0.0314625258025393,0.11777017035784357,0.05269463924335409
0.024159282193471198,0.04058386399256232,0.020607282114601656,0.018489010056848016
0.0765246364937179,0.026907948269064088,0.08717237893127537,0.07686641422484797
0.02639536323360757,0.026893917422369715,0.021988379792279262,0.045014763346898266
0.04630429197509302,0.07602702494071956,0.021346009847569788,0.10980718796234942
0.024220912369626972,0.04580142686716415,0.10954140556078615,0.12672352395077907
0.09696706802727147,0.11489303160755052,0.08921033270204679,0.08459009707550087
0.09754494266958996,0.10962340535306388,0.08070405374340703,0.16037936376394185
0.06606143242475408,0.11504961474990699,0.1019385440080521,0.030718317929081623
0.040875433390063845,0.01555250007480472,0.052935298939451515,0.020005568582847764
0.0236698197088783,0.10392178551388279,0.09858400838789269,0.0074754483278909305
0.02636367918237831,0.05230256878262906,0.07570504656472275,0.07732165044038035
0.10792433207767928,0.03421729740912425,0.04169032368068788,0.09924066435091912
0.008894513967188593,0.016501043070323122,0.021954305887671877,0.03762110814218013
0.024975716745086918,0.010277874261561444,0.08094020537862967,0.08777305688938498
0.04857915697863611,0.049514828071537106,0.04536411028129109,0.07048055475588
0.026685933291506675,0.01867156246406972,0.01727788529489306,0.009769466673307413
0.004335585156242734,0.05939719770226484,0.03648214797428167,0.16969275554828087
0.04019497950841099,0.020713063308906227,0.09624180276668534,0.04088957906007625
0.03911468025156526,0.014110798833052891,0.024623220610188703,0.018180635576115073
0.019343965907379097,0.01600079879323638,0.055403087488942564,0.042915260737427234
0.04650052746573212,0.033035929821057256,0.030799735148393455,0.030277633503273563
0.03211983873396512,0.05369305828229201,0.02647486261030145,0.03500520454950949
0.01508013949242484,0.005196782363097103,0.019717862644379188,0.0192557381894552
0.059895966741863704,0.09266182741542958,0.044147951021851796,0.015384024068512785
0.07156536085470225,0.029132021434535006,0.038086014625831444,0.0432022539573534
0.032958392646566935,0.10332876130905912,0.025410133949907855,0.05921036744617698
0.05751806589024645,0.05290891429005352,0.051463315981442735,0.017274855021555416
0.08977352372222021,0.07590425293566971,0.0556231392679055,0.12189179108212704
0.06727239602428962,0.05596650209542054,0.06614361883675106,0.027912887092732937
0.051268533056770725,0.024129106464969585,0.07673461060097732,0.06367614177054064
0.010041152075615048,0.03771479555088446,0.06391743532145813,0.02610425050138779
0.05400015246390687,0.05772518272007853,0.09068578617297446,0.06219579396577617
0.09284961301888324,0.05437337712098499,0.11417252908499625,0.056119937251256
0.06900695929615716,0.030388303190376265,0.1060437946474331,0.20966666066328044
0.04362642007821569,0.05509629318046614,0.030113819433402092,0.03828058983019225
0.03683597546486141,0.023653283909258294,0.033667171275808615,0.026886913236082933
0.05493206578072554,0.042331448687420246,0.04521021720368573,0.04381988490069993
0.06381566387174181,0.06553414522920951,0.06999172246623685,0.014662025598181617
0.14143637740680912,0.10335153943923493,0.05412877970871172,0.08121696159573238
0.03108206492988388,0.025786476458518563,0.04227626090868103,0.03438181132613359
0.10887677351376751,0.07336453857208693,0.11809470023688003,0.10480697812651847
0.07296819610103344,0.007704393906594997,0.015927560972306656,0.1137164394801842
0.12172996537680661,0.04318337969857272,0.02179786572166364,0.02994363456975567
0.05517191302502611,0.04387762876601973,0.03775431080537151,0.07001881397428925
0.09245481869948298,0.06540888369472599,0.09719564510847614,0.03433631361813237
0.0924361273986493,0.10292852087990335,0.033744462796354666,0.13430595648023103
0.009820934087896669,0.030844565890587747,0.013597935092883966,0.006052988883898737
0.23247788137731015,0.0968573493912003,0.044238506733615804,0.023221948117936445
0.04799298057601227,0.03751808241360136,0.020929907358259208,0.1530093636581466
0.016552933231140675,0.013220489991984512,0.007798032036475505,0.04920988726245165
0.002774025047321389,0.004317822346795147,0.025564032469366643,0.03558744075309871
0.03300140739029611,0.05148192570337582,0.05958559042959243,0.045199236668622855
0.02484159075215532,0.008691498841189787,0.04172595154518408,0.09104439644876007
0.116552040721717,0.024244794580658858,0.10286396408849074,0.14956366812070954
0.0027590404158021574,0.0036505290415860705,0.0002885640347989929,0.022249527459684348
0.009380631710691962,0.03623388845141949,0.030977757743748502,0.02462196198696609
0.016872366228581587,0.03252840691006642,0.004304047744870546,0.01261712287961277
0.031439221267719385,0.03469788699087558,0.019315776948321563,0.08326246177115115
0.08262141388572941,0.054384890393130325,0.07182624371882286,0.049398735238669035
0.036888118773101095,0.051214403649495185,0.05596003991950527,0.05412058879772681
0.055584508517398504,0.0676167292336385,0.05342510094441721,0.09965943585821095
0.20437221659251584,0.08817479094496006,0.10286144613699488,0.1336645343515984
0.04328535089840926,0.02532580036410623,0.04998817726085866,0.059780297148659636
0.031508023036291896,0.029050145287163803,0.006821235408239412,0.01943383955680486
0.06540978920501207,0.1351027325045722,0.10471441032337364,0.08057311855895286
0.045109054104151856,0.04813705505889154,0.10384471137665828,0.03282156727748615
0.027676469524973032,0.011224988331118627,0.03519374909912352,0.02186404880305222
0.049978330765212624,0.04953661232043931,0.026974276130548328,0.059048285666597346
0.06809915782585325,0.07282821983419101,0.07191444912888668,0.0534387285348228
0.02146408171885161,0.04252458999832875,0.07416919759856533,0.06722512260155412
0.044045443907288054,0.09757692342416384,0.09278895703039677,0.04591579112078549
0.05259211305693634,0.053495260005257464,0.04125345839876546,0.054074576628658506
0.04086153750960528,0.04259113980008768,0.021012372874529638,0.05761026204191977
0.06826059465467049,0.08734055476666362,0.050397504612212485,0.035895648416912826
0.025587236758943043,0.030825644413945877,0.10194229945714407,0.04393772740460751
0.0268183576701769,0.07685708529402958,0.05394757921058723,0.09922807857916412
0.023928254827014793,0.02088807314543576,0.03758639329338801,0.028711008871855077
0.04340836412192844,0.044802485128273055,0.07097310225768522,0.04124579295932354
0.0324712647562388,0.04347142862490129,0.054271536488014444,0.13582206198256344
0.0162320810563548,0.023256936853580372,0.05408041670712942,0.053169162053100204
0.03584770457498209,0.07656681543196343,0.048171921213733176,0.08889528492176492
0.04698176231513174,0.04843522636354802,0.0437656282188832,0.048439190250419706
0.05001181966453043,0.05335343749634095,0.08158464057944399,0.09884831451881108
0.08998941414865749,0.02443242590777147,0.07504144058330327,0.07073524659053276
0.047058960966579896,0.014358901437486598,0.04827760151901522,0.03461469255105866
0.02684841083788706,0.04633595772172775,0.04903946785086064,0.07121699786201031
0.01758778303545059,0.032447442998533,0.07563034517938375,0.039322235625675155
0.05601161248682533,0.08173167939802456,0.035576828567237324,0.06302295992350508
0.08844688169405295,0.1777451534894368,0.13481390825981956,0.10530455733881333
0.0443463037195221,0.035234246193922264,0.03557376214391132,0.05578012915269705
0.10310289865882045,0.025885181960349935,0.08623373038059368,0.09046708797509634
0.07102869570041395,0.041589077076275724,0.053779264468853054,0.0795416022882975
0.057500778181324715,0.04996888573310935,0.140925634499289,0.11930387354149972
0.11312810649952901,0.035869798829782445,0.08705146801635325,0.055677555883239964
0.02860334487809002,0.06547556235764727,0.07079350536147011,0.04159065931811851
0.07985576337774544,0.09983245494340233,0.08603973866747779,0.06666445187800976
0.04400814823788132,0.040789264195748465,0.02854926520322711,0.028351657529685777
0.04361632729613958,0.08736402018741861,0.0307855401510213,0.0482594990955543
0.08079481297818296,0.041064898092348805,0.04886171016088506,0.11855901272734823
0.028149919827364752,0.06874555245875012,0.021494906614731413,0.06314615604055683
0.024883778559432013,0.03233069275654296,0.08066918873317729,0.01756725257523982
0.015181290226021498,0.024897727350313877,0.080227672170788,0.11295999212967961
0.027162513890743156,0.05556588198938933,0.05427176752206477,0.04604605231838478
0.09024648862881075,0.1515597788519467,0.0929406650993563,0.25101510937635446
0.02170137505616126,0.0030736947591181707,0.07186674028607029,0.025424721382279886
0.07763785717067324,0.08075637420835435,0.1082292203225746,0.05423708244069794
0.1296469330423368,0.10189020229303565,0.08133027298714013,0.04234524827136168
0.14208207038547058,0.02625380592080439,0.10217608817729922,0.04795285756298753
0.06466034942843417,0.10373101206736039,0.11872754369348988,0.1180112940927817
0.06216860598956616,0.05553422633989583,0.0725151451936707,0.06912934624277364
0.1810542603760186,0.07482135040315292,0.11380863946481726,0.052011289791352305
0.06244432282430728,0.06409526631611567,0.05529150559018439,0.10772553520582603
0.053271111583336805,0.03993363577115808,0.058293084064881324,0.07258096371032043
0.09037401554535722,0.1111407029212675,0.12351358906798393,0.28051758692872375
0.07266561729593995,0.05381272499108985,0.06986425312047603,0.07309737198580588
0.1401268722162266,0.07945372518915356,0.04859269660948903,0.14046767554111472
0.07057683597392171,0.08597341613455929,0.06143180653977487,0.07731168016372678
0.11980529976767243,0.1320737225725878,0.053886560072304836,0.06848113458721616
0.10367362515079519,0.11005157293861471,0.04991153643095904,0.07275904372889845
0.05780259138327892,0.19862658409831974,0.152814778117409,0.16826056068274367
0.055048659922672695,0.04132054409917905,0.015829049207834008,0.040697092957327444
0.042111860875075104,0.054796845374924595,0.03471040680408692,0.07721279057122189
0.05278208736104437,0.04310779768557288,0.08504597100519523,0.06241617531912214
0.038218502698103896,0.09183735263181529,0.04351450801614337,0.07257082894908048
0.041593161157088505,0.07195332349182733,0.08873197068192525,0.06700624889378383
0.04684728421939163,0.02076069593685448,0.03995010610448388,0.05507864852674829
0.06463314325847508,0.06378813639430658,0.0566174235514654,0.08613825004035432
0.07291759455642688,0.028482904806321423,0.09022431874197448,0.0393245902656358
0.09559940293897397,0.09097879983879621,0.14677606143399083,0.07959551756919861
0.17204070872604144,0.24036749030797944,0.16051479894478016,0.048790132309729485
0.06037305275043752,0.07394585593417073,0.035101222757689156,0.09323347385818037
0.060683057992030186,0.12089631155697947,0.08975973039240423,0.08885491065478027
0.0847661739817003,0.09778588225813943,0.10917345149097284,0.04595356049901355
0.1476262028794831,0.04122388935857758,0.16559839433943285,0.1499278996755004
0.23285984666861317,0.15363846033439774,0.06755909040580849,0.18266747915644377
0.13112345293772149,0.11058289848712148,0.12291570933149153,0.06736594268312246
0.11351699316134406,0.05922408720682157,0.14509242748870504,0.11184904276108419
0.08397819032471578,0.06348646447692456,0.04283688455390176,0.02987680864616534
0.0602916123993543,0.04764376038685552,0.08058480590073125,0.06094971852552889
0.1816547956048647,0.21272953582004425,0.08868258800202834,0.2848488067359463
0.08363458900152017,0.02630971990093845,0.07086420298501203,0.05845769997514001
0.13345964915644773,0.16811137624794703,0.09873903497615086,0.04493600925065095
0.1276048625365824,0.18678933087895813,0.12024028332368902,0.11351224089481361
0.16483854367892223,0.0670660662313938,0.11235857292965482,0.11457017124845814
0.04711377563469732,0.040496797871078294,0.05190469498940149,0.07003376913610128
0.08760838002743764,0.12579379239664745,0.05047374547827002,0.09049940275104436
